WarNum,WarName,WarType,ccode1,SideA,ccode2,SideB,StartMonth1,StartDay1,StartYear1,EndMonth1,EndDay1,EndYear1,StartMonth2,StartDay2,StartYear2,EndMonth2,EndDay2 ,EndYear2,Initiator,Interven,TransFrom,Outcome,TransTo,WhereFought,BatDeath,NonStateDeaths,Version,ccode,StateName,Side,EndDay2,CcodeA,CcodeB,Intnl,SideADeaths,SideBDeaths,SideA1,SideA2,SideB1,SideB2,SideB3,SideB4,SideB5,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,TotalCombatDeaths
91,Fourth Central American,1,,,,,2.0,19.0,1907.0,4.0,23.0,1907.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,300.0,,4.0,92.0,El Salvador,2.0,-8.0,,,,,,,,,,,,,,,,,,,
91,Fourth Central American,1,,,,,2.0,19.0,1907.0,4.0,23.0,1907.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,1,300.0,,4.0,91.0,Honduras,2.0,-8.0,,,,,,,,,,,,,,,,,,,
94,Second Spanish-Moroccan,1,,,,,7.0,7.0,1909.0,3.0,23.0,1910.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,2000.0,,4.0,230.0,Spain,1.0,-8.0,,,,,,,,,,,,,,,,,,,
94,Second Spanish-Moroccan,1,,,,,7.0,7.0,1909.0,3.0,23.0,1910.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,8000.0,,4.0,600.0,Morocco,2.0,-8.0,,,,,,,,,,,,,,,,,,,
97,Italian-Turkish,1,,,,,9.0,29.0,1911.0,10.0,18.0,1912.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,6000.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
97,Italian-Turkish,1,,,,,9.0,29.0,1911.0,10.0,18.0,1912.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,14000.0,,4.0,640.0,Turkey,2.0,-8.0,,,,,,,,,,,,,,,,,,,
100,First Balkan,1,,,,,10.0,17.0,1912.0,4.0,19.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,650,2,-8,11,30000.0,,4.0,640.0,Turkey,2.0,-8.0,,,,,,,,,,,,,,,,,,,
100,First Balkan,1,,,,,10.0,17.0,1912.0,4.0,19.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,650,1,-8,11,5000.0,,4.0,350.0,Greece,1.0,-8.0,,,,,,,,,,,,,,,,,,,
100,First Balkan,1,,,,,10.0,17.0,1912.0,12.0,3.0,1912.0,2.0,3.0,1913.0,4.0,,1913.0,2,,650,1,-8,2,32000.0,,4.0,355.0,Bulgaria,1.0,19.0,,,,,,,,,,,,,,,,,,,
100,First Balkan,1,,,,,10.0,17.0,1912.0,12.0,3.0,1912.0,2.0,3.0,1913.0,4.0,,1913.0,1,,650,1,-8,11,15000.0,,4.0,345.0,Yugoslavia,1.0,19.0,,,,,,,,,,,,,,,,,,,
103,Second Balkan,1,,,,,7.0,15.0,1913.0,7.0,30.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,20000.0,,4.0,640.0,Turkey,1.0,-8.0,,,,,,,,,,,,,,,,,,,
103,Second Balkan,1,,,,,6.0,30.0,1913.0,7.0,30.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,18500.0,,4.0,345.0,Yugoslavia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
103,Second Balkan,1,,,,,6.0,30.0,1913.0,7.0,30.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,2500.0,,4.0,350.0,Greece,1.0,-8.0,,,,,,,,,,,,,,,,,,,
103,Second Balkan,1,,,,,6.0,30.0,1913.0,7.0,30.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,18000.0,,4.0,355.0,Bulgaria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
103,Second Balkan,1,,,,,7.0,11.0,1913.0,7.0,30.0,1913.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,1500.0,,4.0,360.0,Romania,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,7.0,29.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,70000.0,,4.0,345.0,Yugoslavia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,1.0,1914.0,12.0,5.0,1917.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,11,1700000.0,,4.0,365.0,Russia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,10.0,12.0,1915.0,9.0,29.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,87500.0,,4.0,355.0,Bulgaria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,5.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,15,908371.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,23.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,300.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,3.0,1.0,1916.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,7222.0,,4.0,235.0,Portugal,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,10.0,28.0,1914.0,10.0,30.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,325000.0,,4.0,640.0,Turkey,2.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,4.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,13716.0,,4.0,211.0,Belgium,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,1.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,15,1773700.0,,4.0,255.0,Germany,2.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,6.0,29.0,1917.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,5000.0,,4.0,350.0,Greece,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,27.0,1916.0,12.0,9.0,1917.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,335706.0,,4.0,360.0,Romania,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,7.0,29.0,1914.0,11.0,3.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,1200000.0,,4.0,300.0,Austria-Hungary,2.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,8.0,3.0,1914.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,14,1385000.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,5.0,23.0,1915.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,650000.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
106,World War I,1,,,,,4.0,17.0,1917.0,11.0,11.0,1918.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,116516.0,,4.0,2.0,United States of America,1.0,-8.0,,,,,,,,,,,,,,,,,,,
107,Estonian Liberation,1,,,,,11.0,22.0,1918.0,1.0,3.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,3600.0,,4.0,366.0,Estonia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
107,Estonian Liberation,1,,,,,12.0,30.0,1918.0,1.0,3.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,150.0,,4.0,375.0,Finland,1.0,-8.0,,,,,,,,,,,,,,,,,,,
107,Estonian Liberation,1,,,,,11.0,22.0,1918.0,1.0,3.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,8000.0,,4.0,365.0,Russia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
108,Latvian Liberation,1,,,,,12.0,7.0,1918.0,4.0,15.0,1919.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,8,-8,2,450.0,,4.0,255.0,Germany,1.0,-8.0,,,,,,,,,,,,,,,,,,,
108,Latvian Liberation,1,,,,,12.0,2.0,1918.0,2.0,1.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,2,8000.0,,4.0,365.0,Russia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
108,Latvian Liberation,1,,,,,4.0,16.0,1919.0,7.0,13.0,1919.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,750.0,,4.0,255.0,Germany,2.0,-8.0,,,,,,,,,,,,,,,,,,,
108,Latvian Liberation,1,,,,,1.0,1.0,1919.0,1.0,3.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,1000.0,,4.0,366.0,Estonia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
108,Latvian Liberation,1,,,,,12.0,2.0,1918.0,2.0,1.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,3046.0,,4.0,367.0,Latvia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
109,Russo-Polish,1,,,,,2.0,14.0,1919.0,10.0,18.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,681,2,-8,2,60000.0,,4.0,365.0,Russia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
109,Russo-Polish,1,,,,,2.0,14.0,1919.0,10.0,18.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,681,1,-8,2,40000.0,,4.0,290.0,Poland,1.0,-8.0,,,,,,,,,,,,,,,,,,,
112,Hungarian Adversaries,1,,,,,4.0,16.0,1919.0,8.0,4.0,1919.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,6000.0,,4.0,310.0,Hungary,2.0,-8.0,,,,,,,,,,,,,,,,,,,
112,Hungarian Adversaries,1,,,,,4.0,26.0,1919.0,8.0,4.0,1919.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,2000.0,,4.0,315.0,Czechoslovakia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
112,Hungarian Adversaries,1,,,,,4.0,16.0,1919.0,8.0,4.0,1919.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,3000.0,,4.0,360.0,Romania,1.0,-8.0,,,,,,,,,,,,,,,,,,,
115,Second Greco-Turkish,1,,,,,5.0,5.0,1919.0,10.0,11.0,1922.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,11,20000.0,,4.0,640.0,Turkey,1.0,-8.0,,,,,,,,,,,,,,,,,,,
115,Second Greco-Turkish,1,,,,,5.0,5.0,1919.0,10.0,11.0,1922.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,11,30000.0,,4.0,350.0,Greece,2.0,-8.0,,,,,,,,,,,,,,,,,,,
116,Franco-Turkish,1,,,,,11.0,1.0,1919.0,10.0,20.0,1921.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,3,-8,6,35000.0,,4.0,640.0,Turkey,2.0,-8.0,,,,,,,,,,,,,,,,,,,
116,Franco-Turkish,1,,,,,11.0,1.0,1919.0,10.0,20.0,1921.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,3,-8,6,5000.0,,4.0,220.0,France,1.0,-8.0,,,,,,,,,,,,,,,,,,,
117,Lithuanian-Polish,1,,,,,7.0,15.0,1920.0,12.0,1.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,500.0,,4.0,368.0,Lithuania,2.0,-8.0,,,,,,,,,,,,,,,,,,,
117,Lithuanian-Polish,1,,,,,7.0,15.0,1920.0,12.0,1.0,1920.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,500.0,,4.0,290.0,Poland,1.0,-8.0,,,,,,,,,,,,,,,,,,,
118,Manchurian,1,,,,,8.0,17.0,1929.0,12.0,3.0,1929.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,200.0,,4.0,365.0,USSR,1.0,-8.0,,,,,,,,,,,,,,,,,,,
118,Manchurian,1,,,,,8.0,17.0,1929.0,12.0,3.0,1929.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,3000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
121,Second Sino-Japanese,1,,,,,12.0,19.0,1931.0,5.0,22.0,1933.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,10000.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
121,Second Sino-Japanese,1,,,,,12.0,19.0,1931.0,5.0,22.0,1933.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,50000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
124,Chaco,1,,,,,6.0,15.0,1932.0,6.0,12.0,1935.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,1,56661.0,,4.0,145.0,Bolivia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
124,Chaco,1,,,,,6.0,15.0,1932.0,6.0,12.0,1935.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,1,36000.0,,4.0,150.0,Paraguay,1.0,-8.0,,,,,,,,,,,,,,,,,,,
125,Saudi-Yemeni,1,,,,,3.0,20.0,1934.0,5.0,13.0,1934.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,6,100.0,,4.0,670.0,Saudi Arabia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
125,Saudi-Yemeni,1,,,,,3.0,20.0,1934.0,5.0,13.0,1934.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,6,2000.0,,4.0,678.0,Yemen Arab Republic,2.0,-8.0,,,,,,,,,,,,,,,,,,,
127,Conquest of Ethiopia,1,,,,,10.0,3.0,1935.0,5.0,9.0,1936.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,4,4000.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
127,Conquest of Ethiopia,1,,,,,10.0,3.0,1935.0,5.0,9.0,1936.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,4,16000.0,,4.0,530.0,Ethiopia,2.0,-8.0,,,,,,,,,,,,,,,,,,,
130,Third Sino-Japanese,1,,,,,7.0,7.0,1937.0,12.0,6.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,750000.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
130,Third Sino-Japanese,1,,,,,7.0,7.0,1937.0,12.0,6.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,250000.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
133,Changkufeng,1,,,,,7.0,29.0,1938.0,8.0,11.0,1938.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,1200.0,,4.0,365.0,USSR,2.0,-8.0,,,,,,,,,,,,,,,,,,,
133,Changkufeng,1,,,,,7.0,29.0,1938.0,8.0,11.0,1938.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,7,526.0,,4.0,740.0,Japan,1.0,-8.0,,,,,,,,,,,,,,,,,,,
136,Nomonhan,1,,,,,5.0,11.0,1939.0,9.0,16.0,1939.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,5000.0,,4.0,365.0,USSR,1.0,-8.0,,,,,,,,,,,,,,,,,,,
136,Nomonhan,1,,,,,5.0,11.0,1939.0,9.0,16.0,1939.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,3000.0,,4.0,712.0,Mongolia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
136,Nomonhan,1,,,,,5.0,11.0,1939.0,9.0,16.0,1939.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,7,20000.0,,4.0,740.0,Japan,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,6.0,27.0,1941.0,1.0,20.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,136000.0,,4.0,310.0,Hungary,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,5.0,10.0,1940.0,5.0,28.0,1940.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,9600.0,,4.0,211.0,Belgium,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,7.0,7.0,1940.0,7.0,14.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,2500.0,,4.0,220.0,France,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,4.0,6.0,1941.0,4.0,17.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,305000.0,,4.0,345.0,Yugoslavia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,6.0,25.0,1941.0,9.0,19.0,1944.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,65000.0,,4.0,375.0,Finland,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,4.0,9.0,1940.0,6.0,9.0,1940.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,3000.0,,4.0,385.0,Norway,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,10.0,1939.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,41992.0,,4.0,20.0,Canada,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,12.0,7.0,1941.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,19,405400.0,,4.0,2.0,United States of America,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,3.0,1939.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,15,418765.0,,4.0,200.0,United Kingdom,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,5.0,10.0,1940.0,5.0,14.0,1940.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,7900.0,,4.0,210.0,Netherlands,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,6.0,10.0,1940.0,9.0,2.0,1943.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,14,174500.0,,4.0,325.0,Italy,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,9.0,1944.0,5.0,7.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,10000.0,,4.0,360.0,Romania,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,6.0,22.0,1941.0,8.0,23.0,1944.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,290000.0,,4.0,360.0,Romania,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,12.0,13.0,1941.0,9.0,8.0,1944.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,9000.0,,4.0,355.0,Bulgaria,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,9.0,1944.0,5.0,7.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,1000.0,,4.0,355.0,Bulgaria,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,10.0,25.0,1940.0,4.0,23.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,18300.0,,4.0,350.0,Greece,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,7.0,6.0,1944.0,5.0,7.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,1000.0,,4.0,140.0,Brazil,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,10.0,18.0,1943.0,5.0,7.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,14,52400.0,,4.0,325.0,Italy,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,3.0,1939.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,16,33826.0,,4.0,900.0,Australia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,3.0,1939.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,16,12200.0,,4.0,920.0,New Zealand,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,6.0,22.0,1941.0,5.0,7.0,1945.0,8.0,8.0,1945.0,8.0,,1945.0,2,,-8,1,-8,12,7500000.0,,4.0,365.0,USSR,1.0,14.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,1.0,1939.0,5.0,7.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,2,-8,14,3500000.0,,4.0,255.0,Germany,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,1.0,1939.0,9.0,27.0,1939.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,2,320000.0,,4.0,290.0,Poland,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,3.0,1939.0,6.0,22.0,1940.0,10.0,23.0,1944.0,8.0,,1945.0,2,,-8,1,-8,2,210824.0,,4.0,220.0,France,1.0,14.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,12.0,7.0,1941.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,17,1740000.0,,4.0,740.0,Japan,2.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,8.0,10.0,1945.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,3000.0,,4.0,712.0,Mongolia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,12.0,7.0,1941.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,7,1350000.0,,4.0,710.0,China,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,9.0,6.0,1939.0,8.0,14.0,1945.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,4,8700.0,,4.0,560.0,South Africa,1.0,-8.0,,,,,,,,,,,,,,,,,,,
139,World War II,1,,,,,1.0,24.0,1941.0,7.0,3.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,1,-8,4,5000.0,,4.0,530.0,Ethiopia,1.0,-8.0,,,,,,,,,,,,,,,,,,,
142,Russo-Finnish,1,,,,,11.0,30.0,1939.0,3.0,12.0,1940.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,2,24923.0,,4.0,375.0,Finland,2.0,-8.0,,,,,,,,,,,,,,,,,,,
142,Russo-Finnish,1,,,,,11.0,30.0,1939.0,3.0,12.0,1940.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,2,126875.0,,4.0,365.0,USSR,1.0,-8.0,,,,,,,,,,,,,,,,,,,
145,Franco-Thai,1,,,,,12.0,1.0,1940.0,1.0,28.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,2,-8,7,700.0,,4.0,220.0,France,2.0,-8.0,,,,,,,,,,,,,,,,,,,
145,Franco-Thai,1,,,,,12.0,1.0,1940.0,1.0,28.0,1941.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,1,-8,7,700.0,,4.0,800.0,Thailand,1.0,-8.0,,,,,,,,,,,,,,,,,,,
147,First Kashmir,1,,,,,10.0,26.0,1947.0,1.0,1.0,1949.0,-8.0,-8.0,-8.0,-8.0,,-8.0,1,,-8,6,-8,7,2500.0,,4.0,750.0,India,1.0,-8.0,,,,,,,,,,,,,,,,,,,
147,First Kashmir,1,,,,,10.0,26.0,1947.0,1.0,1.0,1949.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,6,-8,7,1000.0,,4.0,770.0,Pakistan,2.0,-8.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,1.0,,1949.0,2,,1572,1,-8,6,3000.0,,4.0,666.0,Israel,1.0,7.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,1.0,,1949.0,2,,1572,2,-8,6,2000.0,,4.0,651.0,Egypt,2.0,7.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,10.0,,1948.0,2,,1572,2,-8,6,1000.0,,4.0,652.0,Syria,2.0,31.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,10.0,,1948.0,2,,1572,2,-8,6,500.0,,4.0,660.0,Lebanon,2.0,31.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,10.0,,1948.0,1,,1572,2,-8,6,1000.0,,4.0,663.0,Jordan,2.0,31.0,,,,,,,,,,,,,,,,,,,
148,Arab-Israeli,1,,,,,5.0,15.0,1948.0,7.0,18.0,1948.0,10.0,15.0,1948.0,10.0,,1948.0,2,,1572,2,-8,6,500.0,,4.0,645.0,Iraq,2.0,31.0,,,,,,,,,,,,,,,,,,,
151,Korean,1,,,,,10.0,27.0,1950.0,7.0,27.0,1953.0,-8.0,-8.0,-8.0,-8.0,,-8.0,2,,-8,6,-8,7,422612.0,,4.0,710.0,China,2.0,-8.0,,,,,,,,,,,,,,,,,,,
